資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200807,8104,14,0,0,0.00
20200807,8104,15,4,37196795,55.00
20200807,8104,16,0,0,0.00
20200807,8104,17,13260,67630050,100.00
20200807,8105,1,5919,396000,0.08
20200807,8105,2,13015,31175696,7.06
20200807,8105,3,3102,26064656,5.90
20200807,8105,4,878,11335432,2.56
20200807,8105,5,763,14557975,3.29
20200807,8105,6,592,15723191,3.56
20200807,8105,7,271,9863721,2.23
20200807,8105,8,188,8964927,2.03
20200807,8105,9,310,22623155,5.12
20200807,8105,10,101,14504811,3.28
20200807,8105,11,40,11131000,2.52
20200807,8105,12,15,6973842,1.57
20200807,8105,13,5,3458000,0.78
20200807,8105,14,6,5583900,1.26
20200807,8105,15,13,259188545,58.70
20200807,8105,16,0,0,0.00
20200807,8105,17,25218,441544851,100.00
20200807,8106,1,17,6605,0.16
20200807,8106,2,18,46894,1.18
20200807,8106,3,5,35335,0.89
20200807,8106,4,6,76262,1.93
20200807,8106,5,5,83636,2.12
20200807,8106,6,5,113836,2.88
20200807,8106,7,2,69036,1.75
20200807,8106,8,1,41128,1.04
20200807,8106,9,3,249810,6.33
20200807,8106,10,4,584266,14.81
20200807,8106,11,1,237782,6.03
20200807,8106,12,1,550937,13.97
20200807,8106,13,1,748000,18.97
20200807,8106,14,0,0,0.00
20200807,8106,15,1,1099375,27.88
20200807,8106,16,0,0,0.00
20200807,8106,17,70,3942902,100.00
20200807,8107,1,6188,953355,1.27
20200807,8107,2,3344,7202599,9.60
20200807,8107,3,557,4353601,5.80
20200807,8107,4,184,2323678,3.09
20200807,8107,5,109,2002377,2.66
20200807,8107,6,107,2709157,3.61
20200807,8107,7,42,1461825,1.94
20200807,8107,8,35,1582054,2.10
20200807,8107,9,49,3417023,4.55
20200807,8107,10,27,3805207,5.07
20200807,8107,11,21,6271576,8.36
20200807,8107,12,3,1314249,1.75
20200807,8107,13,3,2182716,2.91
20200807,8107,14,1,868153,1.15
20200807,8107,15,13,34552430,46.06
20200807,8107,16,0,0,0.00
20200807,8107,17,10683,75000000,100.00
20200807,8108,1,0,0,0.00
20200807,8108,2,10,22000,25.58
20200807,8108,3,1,9000,10.46
20200807,8108,4,0,0,0.00
20200807,8108,5,0,0,0.00
20200807,8108,6,2,55000,63.95
20200807,8108,7,0,0,0.00
20200807,8108,8,0,0,0.00
20200807,8108,9,0,0,0.00
20200807,8108,10,0,0,0.00
20200807,8108,11,0,0,0.00
20200807,8108,12,0,0,0.00
20200807,8108,13,0,0,0.00
20200807,8108,14,0,0,0.00
20200807,8108,15,0,0,0.00
20200807,8108,16,0,0,0.00
20200807,8108,17,13,86000,100.00
20200807,8109,1,1694,441201,0.60
20200807,8109,2,2729,5591712,7.70
20200807,8109,3,467,3334829,4.59
20200807,8109,4,201,2491905,3.43
20200807,8109,5,91,1584515,2.18
20200807,8109,6,110,2669777,3.67
20200807,8109,7,41,1424803,1.96
20200807,8109,8,35,1566442,2.15
20200807,8109,9,68,4837161,6.66
20200807,8109,10,38,5276981,7.26
20200807,8109,11,19,5484103,7.55
20200807,8109,12,6,3173105,4.37
20200807,8109,13,7,4741088,6.52
20200807,8109,14,4,3511324,4.83
20200807,8109,15,10,26480458,36.46
20200807,8109,16,0,0,0.00
20200807,8109,17,5520,72609404,100.00
20200807,8110,1,3757,665835,0.13
20200807,8110,2,10323,24884746,4.91
20200807,8110,3,3024,25038895,4.94
20200807,8110,4,974,12243014,2.41
20200807,8110,5,747,14087390,2.78
20200807,8110,6,595,15404531,3.04
20200807,8110,7,275,9786055,1.93
20200807,8110,8,175,8251275,1.62
20200807,8110,9,313,23195930,4.58
20200807,8110,10,154,22125267,4.36
20200807,8110,11,63,18088090,3.57
20200807,8110,12,26,12821560,2.53
20200807,8110,13,10,6633564,1.30
20200807,8110,14,7,6213448,1.22
20200807,8110,15,29,306941544,60.61
20200807,8110,16,0,0,0.00
20200807,8110,17,20472,506381144,100.00
20200807,8111,1,17304,1486039,1.36
20200807,8111,2,4993,11794051,10.81
20200807,8111,3,1166,9361610,8.58
20200807,8111,4,295,3745463,3.43
20200807,8111,5,267,4894004,4.48
20200807,8111,6,203,5247364,4.80
20200807,8111,7,110,3908385,3.58
20200807,8111,8,65,2957998,2.71
20200807,8111,9,112,8071963,7.39
20200807,8111,10,56,7686160,7.04
20200807,8111,11,16,4600944,4.21
20200807,8111,12,9,4588190,4.20
20200807,8111,13,7,4729000,4.33
20200807,8111,14,6,5373569,4.92
20200807,8111,15,8,30657483,28.09
20200807,8111,16,0,0,0.00
20200807,8111,17,24617,109102223,100.00
20200807,8112,1,15300,880805,0.23
20200807,8112,2,25282,56178380,14.84
20200807,8112,3,4907,40054080,10.58
20200807,8112,4,1313,17020312,4.49
20200807,8112,5,1027,19407129,5.12
20200807,8112,6,807,21183213,5.59
20200807,8112,7,384,13884488,3.66
20200807,8112,8,216,10212837,2.69
20200807,8112,9,393,28271111,7.46
20200807,8112,10,179,25339318,6.69
20200807,8112,11,58,16051261,4.24
20200807,8112,12,21,10134516,2.67
20200807,8112,13,8,5250774,1.38
20200807,8112,14,12,11208874,2.96
20200807,8112,15,36,103419375,27.32
20200807,8112,16,0,0,0.00
20200807,8112,17,49943,378496473,100.00
20200807,8114,1,2600,368679,0.49
20200807,8114,2,4418,8404025,11.21
20200807,8114,3,665,4690430,6.26
20200807,8114,4,202,2427291,3.23
20200807,8114,5,107,1891384,2.52
20200807,8114,6,114,2831910,3.77
20200807,8114,7,59,2095766,2.79
20200807,8114,8,19,846114,1.12
20200807,8114,9,44,3100858,4.13
20200807,8114,10,34,4632848,6.18
20200807,8114,11,11,3055282,4.07
20200807,8114,12,9,4646218,6.20
20200807,8114,13,5,3509376,4.68
20200807,8114,14,1,1000000,1.33
20200807,8114,15,16,31421591,41.93
20200807,8114,16,0,0,0.00
20200807,8114,17,8304,74921772,100.00
20200807,8115,1,131,40590,0.05
20200807,8115,2,413,925279,1.32
20200807,8115,3,133,1047451,1.49
20200807,8115,4,57,697772,0.99
20200807,8115,5,45,795955,1.13
20200807,8115,6,26,636794,0.90
20200807,8115,7,15,514339,0.73
20200807,8115,8,7,317101,0.45
20200807,8115,9,21,1555814,2.22
20200807,8115,10,18,2336815,3.33
20200807,8115,11,6,1606448,2.29
20200807,8115,12,7,3502412,5.00
20200807,8115,13,2,1542264,2.20
20200807,8115,14,3,2839119,4.05
20200807,8115,15,16,51641847,73.77
20200807,8115,16,0,0,0.00
20200807,8115,17,900,70000000,100.00
20200807,8119,1,161,46127,0.07
20200807,8119,2,758,1836722,2.88
20200807,8119,3,225,1858453,2.92
20200807,8119,4,86,1104163,1.73
20200807,8119,5,71,1340338,2.10
20200807,8119,6,72,1877535,2.95
20200807,8119,7,25,882570,1.38
20200807,8119,8,22,995330,1.56
20200807,8119,9,63,4690046,7.37
20200807,8119,10,27,3747143,5.88
20200807,8119,11,19,5704940,8.96
20200807,8119,12,8,4052154,6.36
20200807,8119,13,5,3463350,5.44
20200807,8119,14,5,4496250,7.06
20200807,8119,15,6,27526478,43.26
20200807,8119,16,0,0,0.00
20200807,8119,17,1553,63621599,100.00
20200807,8121,1,7400,730146,0.39
20200807,8121,2,7893,17928594,9.79
20200807,8121,3,1580,12657444,6.91
20200807,8121,4,526,6751940,3.68
20200807,8121,5,372,6902971,3.77
20200807,8121,6,299,7683339,4.19
20200807,8121,7,131,4694780,2.56
20200807,8121,8,82,3830308,2.09
20200807,8121,9,159,11310668,6.18
20200807,8121,10,61,7866561,4.29
20200807,8121,11,32,8862182,4.84
20200807,8121,12,5,2194919,1.19
20200807,8121,13,5,3357723,1.83
20200807,8121,14,2,1619000,0.88
20200807,8121,15,8,86603168,47.32
20200807,8121,16,0,0,0.00
20200807,8121,17,18555,182993743,100.00
20200807,8122,1,332,120484,0.03
20200807,8122,2,638,1489580,0.41
20200807,8122,3,216,1592335,0.44
20200807,8122,4,97,1174219,0.32
20200807,8122,5,61,1103296,0.30
20200807,8122,6,88,2181015,0.61
20200807,8122,7,42,1484471,0.41
20200807,8122,8,23,1030094,0.28
20200807,8122,9,63,4458863,1.24
20200807,8122,10,51,7218750,2.02
20200807,8122,11,23,6813756,1.90
20200807,8122,12,4,1781953,0.49
20200807,8122,13,2,1447834,0.40
20200807,8122,14,1,920027,0.25
20200807,8122,15,15,323940015,90.80
20200807,8122,16,0,0,0.00
20200807,8122,17,1656,356756692,100.00
20200807,8127,1,39,7084,0.01
20200807,8127,2,66,167618,0.39
20200807,8127,3,41,286845,0.67
20200807,8127,4,15,187865,0.43
20200807,8127,5,31,543140,1.26
20200807,8127,6,29,722437,1.68
20200807,8127,7,17,615009,1.43
20200807,8127,8,5,231555,0.54
20200807,8127,9,26,1818518,4.24
20200807,8127,10,13,1809869,4.22
20200807,8127,11,7,1930037,4.50
20200807,8127,12,2,874198,2.04
20200807,8127,13,3,1876865,4.38
20200807,8127,14,1,831606,1.94
20200807,8127,15,3,30909273,72.19
20200807,8127,16,0,0,0.00
20200807,8127,17,298,42811919,100.00
20200807,8130,1,12,3907,0.00
20200807,8130,2,53,146400,0.29
20200807,8130,3,36,269206,0.54
20200807,8130,4,36,406448,0.82
20200807,8130,5,13,229506,0.46
20200807,8130,6,21,508046,1.03
20200807,8130,7,13,428328,0.86
20200807,8130,8,17,770022,1.56
20200807,8130,9,44,3096484,6.27
20200807,8130,10,25,3716887,7.53
20200807,8130,11,18,5049964,10.24
20200807,8130,12,8,3730217,7.56
20200807,8130,13,3,1962000,3.97
20200807,8130,14,1,858222,1.74
20200807,8130,15,11,28132276,57.05
20200807,8130,16,0,0,0.00
20200807,8130,17,311,49307913,100.00
20200807,8131,1,1382,186768,0.04
20200807,8131,2,7908,16704236,3.77
20200807,8131,3,1350,10980672,2.48
20200807,8131,4,358,4585579,1.03
20200807,8131,5,281,5235933,1.18
20200807,8131,6,220,5669099,1.28
20200807,8131,7,121,4371429,0.98
20200807,8131,8,82,3785804,0.85
20200807,8131,9,138,9789570,2.21
20200807,8131,10,87,12603263,2.84
20200807,8131,11,48,13851348,3.13
20200807,8131,12,16,7508631,1.69
20200807,8131,13,7,4825342,1.09
20200807,8131,14,9,8218969,1.85
20200807,8131,15,23,333905580,75.50
20200807,8131,16,0,0,0.00
20200807,8131,17,12030,442222223,100.00
20200807,8143,1,11,6540,2.42
20200807,8143,2,8,13512,5.01
20200807,8143,3,0,0,0.00
20200807,8143,4,2,29141,10.81
20200807,8143,5,0,0,0.00
20200807,8143,6,2,46482,17.25
20200807,8143,7,0,0,0.00
20200807,8143,8,0,0,0.00
20200807,8143,9,0,0,0.00
20200807,8143,10,1,173765,64.49
20200807,8143,11,0,0,0.00
20200807,8143,12,0,0,0.00
20200807,8143,13,0,0,0.00
20200807,8143,14,0,0,0.00
20200807,8143,15,0,0,0.00
20200807,8143,16,0,0,0.00
20200807,8143,17,24,269440,100.00
20200807,8147,1,776,113178,0.37
20200807,8147,2,762,1528261,5.00
20200807,8147,3,180,1258241,4.12
20200807,8147,4,85,991740,3.24
20200807,8147,5,50,899107,2.94
20200807,8147,6,56,1386547,4.54
20200807,8147,7,26,901524,2.95
20200807,8147,8,15,693837,2.27
20200807,8147,9,42,3049094,9.98
20200807,8147,10,22,3011681,9.86
20200807,8147,11,3,835900,2.73
20200807,8147,12,1,447100,1.46
20200807,8147,13,3,2044535,6.69
20200807,8147,14,1,832440,2.72
20200807,8147,15,6,12534471,41.05
20200807,8147,16,0,0,0.00
20200807,8147,17,2028,30527656,100.00
20200807,8150,1,16522,4795795,0.65
20200807,8150,2,20444,44334339,6.09
20200807,8150,3,3599,28639587,3.93
20200807,8150,4,878,11122021,1.52
20200807,8150,5,761,13973256,1.92
20200807,8150,6,519,13307861,1.82
20200807,8150,7,232,8301909,1.14
20200807,8150,8,161,7451815,1.02
20200807,8150,9,318,22670842,3.11
20200807,8150,10,144,20683244,2.84
20200807,8150,11,76,21970718,3.02
20200807,8150,12,32,15176188,2.08
20200807,8150,13,17,11997757,1.64
20200807,8150,14,18,16215840,2.22
20200807,8150,15,75,486598954,66.91
20200807,8150,16,0,0,0.00
20200807,8150,17,43796,727240126,100.00
20200807,8155,1,432,71249,0.14
20200807,8155,2,5905,10481207,21.06
20200807,8155,3,441,3526129,7.08
20200807,8155,4,131,1718240,3.45
20200807,8155,5,75,1389932,2.79
20200807,8155,6,46,1200137,2.41
20200807,8155,7,26,917683,1.84
20200807,8155,8,14,658000,1.32
20200807,8155,9,14,983982,1.97
20200807,8155,10,16,2316913,4.65
20200807,8155,11,8,2311500,4.64
20200807,8155,12,2,1008000,2.02
20200807,8155,13,0,0,0.00
20200807,8155,14,2,1850970,3.72
20200807,8155,15,6,21322058,42.85
20200807,8155,16,0,0,0.00
20200807,8155,17,7118,49756000,100.00
20200807,8157,1,178,73499,0.67
20200807,8157,2,306,750975,6.87
20200807,8157,3,84,571599,5.23
20200807,8157,4,48,578418,5.29
20200807,8157,5,16,272411,2.49
20200807,8157,6,15,351388,3.21
20200807,8157,7,12,418410,3.83
20200807,8157,8,9,408133,3.73
20200807,8157,9,11,817702,7.48
20200807,8157,10,11,1498199,13.72
20200807,8157,11,5,1535154,14.06
20200807,8157,12,0,0,0.00
20200807,8157,13,0,0,0.00
20200807,8157,14,0,0,0.00
20200807,8157,15,2,3641727,33.35
20200807,8157,16,0,0,0.00
20200807,8157,17,697,10917615,100.00
20200807,8163,1,19153,734345,0.26
20200807,8163,2,21221,44379213,15.84
20200807,8163,3,3291,26433710,9.44
20200807,8163,4,881,11246168,4.01
20200807,8163,5,594,11038318,3.94
20200807,8163,6,462,11932506,4.26
20200807,8163,7,193,6982319,2.49
20200807,8163,8,144,6671813,2.38
20200807,8163,9,204,14421233,5.15
20200807,8163,10,87,11715332,4.18
20200807,8163,11,48,13457986,4.80
20200807,8163,12,21,10217889,3.64
20200807,8163,13,8,5377185,1.92
20200807,8163,14,2,1824000,0.65
20200807,8163,15,14,103567985,36.98
20200807,8163,16,0,0,0.00
20200807,8163,17,46323,280000002,100.00
20200807,8171,1,13744,60111,0.11
20200807,8171,2,1693,3667293,7.23
20200807,8171,3,318,2684972,5.29
20200807,8171,4,80,1038256,2.04
20200807,8171,5,87,1656000,3.26
20200807,8171,6,61,1616841,3.18
20200807,8171,7,39,1396600,2.75
20200807,8171,8,23,1092000,2.15
20200807,8171,9,49,3816997,7.52
20200807,8171,10,30,4365816,8.60
20200807,8171,11,25,6903362,13.60
20200807,8171,12,7,3560254,7.01
20200807,8171,13,6,4360000,8.59
20200807,8171,14,1,838000,1.65
20200807,8171,15,7,13666728,26.94
20200807,8171,16,0,0,0.00
20200807,8171,17,16170,50723230,100.00
20200807,8172,1,124,62581,2.83
20200807,8172,2,166,503876,22.81
20200807,8172,3,50,393095,17.79
20200807,8172,4,13,159263,7.21
20200807,8172,5,17,278640,12.61
20200807,8172,6,9,221304,10.02
20200807,8172,7,2,66400,3.00
20200807,8172,8,1,49584,2.24
20200807,8172,9,6,473810,21.45
20200807,8172,10,0,0,0.00
20200807,8172,11,0,0,0.00
20200807,8172,12,0,0,0.00
20200807,8172,13,0,0,0.00
20200807,8172,14,0,0,0.00
20200807,8172,15,0,0,0.00
20200807,8172,16,0,0,0.00
20200807,8172,17,388,2208553,100.00
20200807,8176,1,12344,462770,0.63
20200807,8176,2,2651,5961363,8.22
20200807,8176,3,600,4870236,6.71
20200807,8176,4,194,2473943,3.41
20200807,8176,5,173,3245983,4.47
20200807,8176,6,139,3596165,4.96
20200807,8176,7,68,2418918,3.33
20200807,8176,8,38,1760681,2.42
20200807,8176,9,67,4687984,6.46
20200807,8176,10,27,3797758,5.23
20200807,8176,11,21,5598851,7.72
20200807,8176,12,10,4558690,6.28
20200807,8176,13,4,2697687,3.72
20200807,8176,14,4,3577289,4.93
20200807,8176,15,9,22791682,31.43
20200807,8176,16,0,0,0.00
20200807,8176,17,16349,72500000,100.00
20200807,8179,1,242,82976,0.02
20200807,8179,2,551,1533387,0.52
20200807,8179,3,290,2315033,0.79
20200807,8179,4,147,1888046,0.64
20200807,8179,5,129,2341026,0.80
20200807,8179,6,133,3297284,1.13
20200807,8179,7,54,1896457,0.65
20200807,8179,8,55,2500241,0.86
20200807,8179,9,112,7889011,2.71
20200807,8179,10,76,11002858,3.78
20200807,8179,11,49,12980182,4.46
20200807,8179,12,19,8739327,3.00
20200807,8179,13,9,6042461,2.07
20200807,8179,14,10,8980727,3.09
20200807,8179,15,18,219082334,75.39
20200807,8179,16,0,0,0.00
20200807,8179,17,1894,290571350,100.00
20200807,8182,1,407,81797,0.07
20200807,8182,2,4357,9133520,8.53
20200807,8182,3,629,5272280,4.92
20200807,8182,4,180,2350940,2.19
20200807,8182,5,139,2641837,2.46
20200807,8182,6,95,2454422,2.29
20200807,8182,7,40,1480714,1.38
20200807,8182,8,33,1536249,1.43
20200807,8182,9,71,5250283,4.90
20200807,8182,10,17,2433000,2.27
20200807,8182,11,10,2820000,2.63
20200807,8182,12,5,2403643,2.24
20200807,8182,13,1,607000,0.56
20200807,8182,14,3,2893000,2.70
20200807,8182,15,7,65682530,61.36
20200807,8182,16,0,0,0.00
20200807,8182,17,5994,107041215,100.00
20200807,8183,1,13149,130747,0.10
20200807,8183,2,6442,14233226,11.73
20200807,8183,3,1114,9615112,7.92
20200807,8183,4,239,3162928,2.60
20200807,8183,5,230,4431087,3.65
20200807,8183,6,168,4406209,3.63
20200807,8183,7,67,2474815,2.04
20200807,8183,8,55,2612873,2.15
20200807,8183,9,99,7338228,6.05
20200807,8183,10,36,5107521,4.21
20200807,8183,11,19,5179512,4.27
20200807,8183,12,1,421790,0.34
20200807,8183,13,4,2712083,2.23
20200807,8183,14,1,878000,0.72
20200807,8183,15,8,58546937,48.28
20200807,8183,16,0,0,0.00
20200807,8183,17,21632,121251068,100.00
20200807,8197,1,102,27375,0.23
20200807,8197,2,292,715930,6.14
20200807,8197,3,79,619974,5.32
20200807,8197,4,32,413964,3.55
20200807,8197,5,31,551477,4.73
20200807,8197,6,23,595837,5.11
20200807,8197,7,9,323644,2.77
20200807,8197,8,16,726560,6.24
20200807,8197,9,26,1902643,16.34
20200807,8197,10,20,2918672,25.06
20200807,8197,11,3,740547,6.36
20200807,8197,12,2,950576,8.16
20200807,8197,13,0,0,0.00
20200807,8197,14,0,0,0.00
20200807,8197,15,1,1156357,9.93
20200807,8197,16,0,0,0.00
20200807,8197,17,636,11643556,100.00
20200807,8201,1,10738,854309,1.36
20200807,8201,2,1604,3654993,5.86
20200807,8201,3,336,2660026,4.26
20200807,8201,4,120,1559009,2.49
20200807,8201,5,71,1328237,2.12
20200807,8201,6,57,1449534,2.32
20200807,8201,7,39,1370228,2.19
20200807,8201,8,31,1437856,2.30
20200807,8201,9,39,2817112,4.51
20200807,8201,10,23,3161550,5.06
20200807,8201,11,10,2782035,4.46
20200807,8201,12,6,2978977,4.77
20200807,8201,13,4,2761469,4.42
20200807,8201,14,4,3424488,5.49
20200807,8201,15,5,30126452,48.30
20200807,8201,16,0,0,0.00
20200807,8201,17,13087,62366275,100.00
20200807,8204,1,3,795,36.05
20200807,8204,2,1,1410,63.94
20200807,8204,3,0,0,0.00
20200807,8204,4,0,0,0.00
20200807,8204,5,0,0,0.00
20200807,8204,6,0,0,0.00
20200807,8204,7,0,0,0.00
20200807,8204,8,0,0,0.00
20200807,8204,9,0,0,0.00
20200807,8204,10,0,0,0.00
20200807,8204,11,0,0,0.00
20200807,8204,12,0,0,0.00
20200807,8204,13,0,0,0.00
20200807,8204,14,0,0,0.00
20200807,8204,15,0,0,0.00
20200807,8204,16,0,0,0.00
20200807,8204,17,4,2205,100.00
20200807,8210,1,1169,230397,0.19
20200807,8210,2,4772,9163949,7.65
20200807,8210,3,471,3700612,3.09
20200807,8210,4,167,2131453,1.78
20200807,8210,5,97,1793085,1.49
20200807,8210,6,73,1863705,1.55
20200807,8210,7,41,1472490,1.22
20200807,8210,8,33,1509927,1.26
20200807,8210,9,61,4340981,3.62
20200807,8210,10,37,5000181,4.17
20200807,8210,11,11,2909947,2.43
20200807,8210,12,5,2375035,1.98
20200807,8210,13,3,2005456,1.67
20200807,8210,14,3,2723946,2.27
20200807,8210,15,18,78504786,65.57
20200807,8210,16,0,0,0.00
20200807,8210,17,6961,119725950,100.00
20200807,8213,1,17204,517537,0.19
20200807,8213,2,11650,25183600,9.28
20200807,8213,3,2249,17998594,6.63
20200807,8213,4,648,8310520,3.06
20200807,8213,5,476,8943944,3.29
20200807,8213,6,420,10847686,3.99
20200807,8213,7,200,7244903,2.67
20200807,8213,8,137,6479495,2.38
20200807,8213,9,268,19297027,7.11
20200807,8213,10,120,16998443,6.26
20200807,8213,11,58,16444177,6.06
20200807,8213,12,28,14230333,5.24
20200807,8213,13,13,9090850,3.35
20200807,8213,14,4,3546000,1.30
20200807,8213,15,40,106109379,39.11
20200807,8213,16,0,0,0.00
20200807,8213,17,33515,271242488,100.00
20200807,8215,1,12658,335863,0.10
20200807,8215,2,13478,30206395,9.41
20200807,8215,3,2677,22305582,6.95
20200807,8215,4,761,9919652,3.09
20200807,8215,5,619,11651461,3.63
20200807,8215,6,458,11980013,3.73
20200807,8215,7,204,7391229,2.30
20200807,8215,8,156,7409236,2.31
20200807,8215,9,273,19517302,6.08
20200807,8215,10,115,15788716,4.92
20200807,8215,11,59,15962196,4.97
20200807,8215,12,13,6175779,1.92
20200807,8215,13,4,2775001,0.86
20200807,8215,14,2,1746328,0.54
20200807,8215,15,13,157509761,49.11
20200807,8215,16,0,0,0.00
20200807,8215,17,31490,320674514,100.00
20200807,8218,1,24,9248,0.58
20200807,8218,2,49,104671,6.57
20200807,8218,3,5,32996,2.07
20200807,8218,4,4,46567,2.92
20200807,8218,5,2,31548,1.98
20200807,8218,6,5,119423,7.49
20200807,8218,7,1,39998,2.51
20200807,8218,8,6,279176,17.52
20200807,8218,9,8,538976,33.83
20200807,8218,10,1,123531,7.75
20200807,8218,11,1,266660,16.74
20200807,8218,12,0,0,0.00
20200807,8218,13,0,0,0.00
20200807,8218,14,0,0,0.00
20200807,8218,15,0,0,0.00
20200807,8218,16,0,0,0.00
20200807,8218,17,106,1592794,100.00
20200807,8219,1,1,560,9.86
20200807,8219,2,2,5118,90.13
20200807,8219,3,0,0,0.00
20200807,8219,4,0,0,0.00
20200807,8219,5,0,0,0.00
20200807,8219,6,0,0,0.00
20200807,8219,7,0,0,0.00
20200807,8219,8,0,0,0.00
20200807,8219,9,0,0,0.00
20200807,8219,10,0,0,0.00
20200807,8219,11,0,0,0.00
20200807,8219,12,0,0,0.00
20200807,8219,13,0,0,0.00
20200807,8219,14,0,0,0.00
20200807,8219,15,0,0,0.00
20200807,8219,16,0,0,0.00
20200807,8219,17,3,5678,100.00
20200807,8221,1,1,65,2.12
20200807,8221,2,1,3000,97.87
20200807,8221,3,0,0,0.00
20200807,8221,4,0,0,0.00
20200807,8221,5,0,0,0.00
20200807,8221,6,0,0,0.00
20200807,8221,7,0,0,0.00
20200807,8221,8,0,0,0.00
20200807,8221,9,0,0,0.00
20200807,8221,10,0,0,0.00
20200807,8221,11,0,0,0.00
20200807,8221,12,0,0,0.00
20200807,8221,13,0,0,0.00
20200807,8221,14,0,0,0.00
20200807,8221,15,0,0,0.00
20200807,8221,16,0,0,0.00
20200807,8221,17,2,3065,100.00
20200807,8222,1,11590,164702,0.24
20200807,8222,2,3260,6810325,9.93
20200807,8222,3,525,4297821,6.26
20200807,8222,4,148,1968752,2.87
20200807,8222,5,114,2144404,3.12
20200807,8222,6,123,3208241,4.67
20200807,8222,7,47,1697499,2.47
20200807,8222,8,36,1690000,2.46
20200807,8222,9,65,4670167,6.81
20200807,8222,10,33,4375418,6.38
20200807,8222,11,10,2719000,3.96
20200807,8222,12,6,2912000,4.24
20200807,8222,13,3,1938356,2.82
20200807,8222,14,0,0,0.00
20200807,8222,15,9,29976815,43.71
20200807,8222,16,0,0,0.00
20200807,8222,17,15969,68573500,100.00
20200807,8225,1,68,36639,0.28
20200807,8225,2,159,384839,2.97
20200807,8225,3,78,535733,4.14
20200807,8225,4,31,379350,2.93
20200807,8225,5,10,174071,1.34
20200807,8225,6,20,487630,3.77
20200807,8225,7,12,412920,3.19
20200807,8225,8,8,355425,2.75
20200807,8225,9,13,883619,6.84
20200807,8225,10,11,1461750,11.31
20200807,8225,11,5,1203706,9.31
20200807,8225,12,0,0,0.00
20200807,8225,13,0,0,0.00
20200807,8225,14,3,2522971,19.53
20200807,8225,15,2,4079207,31.57
20200807,8225,16,0,0,0.00
20200807,8225,17,420,12917860,100.00
20200807,8227,1,57,19807,0.05
20200807,8227,2,159,435943,1.31
20200807,8227,3,80,661584,1.99
20200807,8227,4,41,531231,1.60
20200807,8227,5,16,296796,0.89
20200807,8227,6,32,811693,2.44
20200807,8227,7,12,423303,1.27
20200807,8227,8,12,529940,1.59
20200807,8227,9,22,1439998,4.33
20200807,8227,10,16,2241413,6.75
20200807,8227,11,9,2559604,7.71
20200807,8227,12,1,409569,1.23
20200807,8227,13,3,2204934,6.64
20200807,8227,14,0,0,0.00
20200807,8227,15,6,20627185,62.14
20200807,8227,16,0,0,0.00
20200807,8227,17,466,33193000,100.00
20200807,8234,1,1997,460017,0.32
20200807,8234,2,4701,10408109,7.36
20200807,8234,3,835,6641224,4.70
20200807,8234,4,283,3590391,2.54
20200807,8234,5,181,3332548,2.35
20200807,8234,6,193,4976159,3.52
20200807,8234,7,75,2713340,1.92
20200807,8234,8,63,2902531,2.05
20200807,8234,9,102,7253013,5.13
20200807,8234,10,47,6026732,4.26
20200807,8234,11,21,5651315,4.00
20200807,8234,12,12,5658905,4.00
20200807,8234,13,12,8615704,6.10
20200807,8234,14,5,4244493,3.00
20200807,8234,15,19,68751991,48.68
20200807,8234,16,0,0,0.00
20200807,8234,17,8546,141226472,100.00
20200807,8240,1,6389,274500,0.27
20200807,8240,2,3281,6673373,6.67
20200807,8240,3,555,4253533,4.25
20200807,8240,4,194,2379843,2.37
20200807,8240,5,112,2049313,2.04
20200807,8240,6,114,2871047,2.87
20200807,8240,7,50,1775842,1.77
20200807,8240,8,43,1972115,1.97
20200807,8240,9,76,5533943,5.53
20200807,8240,10,47,6417872,6.41
20200807,8240,11,20,5492849,5.49
20200807,8240,12,11,5281501,5.28
20200807,8240,13,2,1458936,1.45
20200807,8240,14,3,2643242,2.64
20200807,8240,15,12,50926505,50.92
20200807,8240,16,0,0,0.00
20200807,8240,17,10909,100004414,100.00
20200807,8249,1,17228,318435,0.25
20200807,8249,2,7233,15630199,12.30
20200807,8249,3,1443,11026048,8.67
20200807,8249,4,506,6248468,4.91
20200807,8249,5,309,5698516,4.48
20200807,8249,6,251,6353180,5.00
20200807,8249,7,126,4516303,3.55
20200807,8249,8,63,2915187,2.29
20200807,8249,9,106,7470527,5.87
20200807,8249,10,47,6973093,5.48
20200807,8249,11,17,4388695,3.45
20200807,8249,12,8,4089000,3.21
20200807,8249,13,3,2223288,1.74
20200807,8249,14,3,2548000,2.00
20200807,8249,15,8,46656061,36.72
20200807,8249,16,0,0,0.00
20200807,8249,17,27351,127055000,100.00
20200807,8255,1,6096,261157,0.28
20200807,8255,2,5479,10740855,11.73
20200807,8255,3,730,5543231,6.05
20200807,8255,4,269,3363827,3.67
20200807,8255,5,159,2862202,3.12
20200807,8255,6,145,3571517,3.90
20200807,8255,7,91,3200786,3.49
20200807,8255,8,34,1560398,1.70
20200807,8255,9,72,5105354,5.57
20200807,8255,10,34,4662031,5.09
20200807,8255,11,27,7236757,7.90
20200807,8255,12,2,1002518,1.09
20200807,8255,13,0,0,0.00
20200807,8255,14,3,2702747,2.95
20200807,8255,15,9,39699620,43.38
20200807,8255,16,0,0,0.00
20200807,8255,17,13150,91513000,100.00
